"instant","dteday","season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","cnt","date"
15343,"10/6/2012",4,1,10,11,0,"sat","no","1_clear",0.64,0.6061,0.65,0.2537,258,389,647,2012-10-06 11:00:00
15344,"10/6/2012",4,1,10,12,0,"sat","no","1_clear",0.7,0.6515,0.54,0.1045,362,381,743,2012-10-06 12:00:00
15345,"10/6/2012",4,1,10,13,0,"sat","no","2_Mist+cloudy",0.64,0.6212,0.57,0.5224,310,400,710,2012-10-06 13:00:00
15346,"10/6/2012",4,1,10,14,0,"sat","no","2_Mist+cloudy",0.6,0.6212,0.56,0.4179,269,307,576,2012-10-06 14:00:00
15347,"10/6/2012",4,1,10,15,0,"sat","no","1_clear",0.6,0.6212,0.46,0.4179,279,341,620,2012-10-06 15:00:00
15348,"10/6/2012",4,1,10,16,0,"sat","no","1_clear",0.6,0.6212,0.43,0.5224,317,342,659,2012-10-06 16:00:00
15349,"10/6/2012",4,1,10,17,0,"sat","no","1_clear",0.54,0.5152,0.49,0.3881,268,342,610,2012-10-06 17:00:00
15350,"10/6/2012",4,1,10,18,0,"sat","no","1_clear",0.52,0.5,0.48,0.4179,183,312,495,2012-10-06 18:00:00
15351,"10/6/2012",4,1,10,19,0,"sat","no","1_clear",0.48,0.4697,0.55,0.2239,102,239,341,2012-10-06 19:00:00
15352,"10/6/2012",4,1,10,20,0,"sat","no","1_clear",0.48,0.4697,0.55,0.2537,75,172,247,2012-10-06 20:00:00
15353,"10/6/2012",4,1,10,21,0,"sat","no","1_clear",0.46,0.4545,0.59,0.1343,78,137,215,2012-10-06 21:00:00
15354,"10/6/2012",4,1,10,22,0,"sat","no","1_clear",0.44,0.4394,0.62,0.1343,45,140,185,2012-10-06 22:00:00
15355,"10/6/2012",4,1,10,23,0,"sat","no","1_clear",0.44,0.4394,0.62,0.1343,37,142,179,2012-10-06 23:00:00
15356,"10/7/2012",4,1,10,0,0,"Sun","no","1_clear",0.44,0.4394,0.62,0.1642,28,99,127,2012-10-07 00:00:00
15357,"10/7/2012",4,1,10,1,0,"Sun","no","1_clear",0.44,0.4394,0.54,0.2239,29,80,109,2012-10-07 01:00:00
15358,"10/7/2012",4,1,10,2,0,"Sun","no","1_clear",0.42,0.4242,0.62,0.1343,10,64,74,2012-10-07 02:00:00
15359,"10/7/2012",4,1,10,3,0,"Sun","no","2_Mist+cloudy",0.44,0.4394,0.62,0.1343,5,17,22,2012-10-07 03:00:00
15360,"10/7/2012",4,1,10,4,0,"Sun","no","2_Mist+cloudy",0.44,0.4394,0.54,0.2537,5,6,11,2012-10-07 04:00:00
15361,"10/7/2012",4,1,10,5,0,"Sun","no","2_Mist+cloudy",0.44,0.4394,0.54,0.1343,2,8,10,2012-10-07 05:00:00
15362,"10/7/2012",4,1,10,6,0,"Sun","no","2_Mist+cloudy",0.44,0.4394,0.54,0.194,4,19,23,2012-10-07 06:00:00
15363,"10/7/2012",4,1,10,7,0,"Sun","no","3_Light snow/rain",0.42,0.4242,0.58,0.1642,6,29,35,2012-10-07 07:00:00
15364,"10/7/2012",4,1,10,8,0,"Sun","no","3_Light snow/rain",0.42,0.4242,0.67,0.1343,11,51,62,2012-10-07 08:00:00
15365,"10/7/2012",4,1,10,9,0,"Sun","no","3_Light snow/rain",0.4,0.4091,0.71,0.1343,16,70,86,2012-10-07 09:00:00
15366,"10/7/2012",4,1,10,10,0,"Sun","no","2_Mist+cloudy",0.42,0.4242,0.67,0.194,41,144,185,2012-10-07 10:00:00
15367,"10/7/2012",4,1,10,11,0,"Sun","no","2_Mist+cloudy",0.42,0.4242,0.71,0.1045,76,260,336,2012-10-07 11:00:00
15368,"10/7/2012",4,1,10,12,0,"Sun","no","2_Mist+cloudy",0.42,0.4242,0.71,0,100,292,392,2012-10-07 12:00:00
15369,"10/7/2012",4,1,10,13,0,"Sun","no","2_Mist+cloudy",0.44,0.4394,0.72,0.0896,80,240,320,2012-10-07 13:00:00
15370,"10/7/2012",4,1,10,14,0,"Sun","no","2_Mist+cloudy",0.44,0.4394,0.67,0,71,243,314,2012-10-07 14:00:00
15371,"10/7/2012",4,1,10,15,0,"Sun","no","3_Light snow/rain",0.42,0.4242,0.77,0.1343,74,232,306,2012-10-07 15:00:00
15372,"10/7/2012",4,1,10,16,0,"Sun","no","3_Light snow/rain",0.4,0.4091,0.82,0.1642,87,246,333,2012-10-07 16:00:00
15373,"10/7/2012",4,1,10,17,0,"Sun","no","3_Light snow/rain",0.4,0.4091,0.82,0.2239,35,122,157,2012-10-07 17:00:00
15374,"10/7/2012",4,1,10,18,0,"Sun","no","3_Light snow/rain",0.4,0.4091,0.82,0.194,24,82,106,2012-10-07 18:00:00
15375,"10/7/2012",4,1,10,19,0,"Sun","no","2_Mist+cloudy",0.4,0.4091,0.82,0.1045,17,97,114,2012-10-07 19:00:00
15376,"10/7/2012",4,1,10,20,0,"Sun","no","1_clear",0.4,0.4091,0.82,0.1343,19,97,116,2012-10-07 20:00:00
15377,"10/7/2012",4,1,10,21,0,"Sun","no","1_clear",0.38,0.3939,0.87,0.1045,22,91,113,2012-10-07 21:00:00
15378,"10/7/2012",4,1,10,22,0,"Sun","no","1_clear",0.38,0.3939,0.87,0.1343,7,72,79,2012-10-07 22:00:00
15379,"10/7/2012",4,1,10,23,0,"Sun","no","1_clear",0.36,0.3485,0.93,0.1343,12,68,80,2012-10-07 23:00:00
15380,"10/8/2012",4,1,10,0,1,"mon","no","1_clear",0.38,0.3939,0.76,0.2836,7,44,51,2012-10-08 00:00:00
15381,"10/8/2012",4,1,10,1,1,"mon","no","1_clear",0.34,0.3333,0.87,0.1642,2,35,37,2012-10-08 01:00:00
15382,"10/8/2012",4,1,10,2,1,"mon","no","1_clear",0.34,0.3333,0.81,0.194,3,12,15,2012-10-08 02:00:00
15383,"10/8/2012",4,1,10,3,1,"mon","no","1_clear",0.34,0.3485,0.81,0.1045,2,8,10,2012-10-08 03:00:00
15384,"10/8/2012",4,1,10,4,1,"mon","no","1_clear",0.32,0.3333,0.87,0.1343,1,6,7,2012-10-08 04:00:00
15385,"10/8/2012",4,1,10,5,1,"mon","no","1_clear",0.34,0.3182,0.76,0.2239,2,17,19,2012-10-08 05:00:00
15386,"10/8/2012",4,1,10,6,1,"mon","no","1_clear",0.34,0.3485,0.76,0.1045,5,54,59,2012-10-08 06:00:00
15387,"10/8/2012",4,1,10,7,1,"mon","no","2_Mist+cloudy",0.34,0.3333,0.76,0.1642,3,151,154,2012-10-08 07:00:00
15388,"10/8/2012",4,1,10,8,1,"mon","no","2_Mist+cloudy",0.36,0.3485,0.71,0.2239,23,374,397,2012-10-08 08:00:00
15389,"10/8/2012",4,1,10,9,1,"mon","no","2_Mist+cloudy",0.38,0.3939,0.66,0.1642,59,273,332,2012-10-08 09:00:00
15390,"10/8/2012",4,1,10,10,1,"mon","no","2_Mist+cloudy",0.38,0.3939,0.68,0.1343,69,229,298,2012-10-08 10:00:00
15391,"10/8/2012",4,1,10,11,1,"mon","no","2_Mist+cloudy",0.4,0.4091,0.62,0.0896,72,236,308,2012-10-08 11:00:00
15392,"10/8/2012",4,1,10,12,1,"mon","no","2_Mist+cloudy",0.42,0.4242,0.63,0.1642,74,267,341,2012-10-08 12:00:00
15393,"10/8/2012",4,1,10,13,1,"mon","no","2_Mist+cloudy",0.42,0.4242,0.62,0.194,82,323,405,2012-10-08 13:00:00
15394,"10/8/2012",4,1,10,14,1,"mon","no","2_Mist+cloudy",0.42,0.4242,0.58,0.1045,121,299,420,2012-10-08 14:00:00
15395,"10/8/2012",4,1,10,15,1,"mon","no","3_Light snow/rain",0.42,0.4242,0.58,0.194,76,294,370,2012-10-08 15:00:00
15396,"10/8/2012",4,1,10,16,1,"mon","no","3_Light snow/rain",0.42,0.4242,0.58,0.194,61,316,377,2012-10-08 16:00:00
15397,"10/8/2012",4,1,10,17,1,"mon","no","2_Mist+cloudy",0.42,0.4242,0.66,0.2537,81,416,497,2012-10-08 17:00:00
15398,"10/8/2012",4,1,10,18,1,"mon","no","2_Mist+cloudy",0.42,0.4242,0.66,0.2836,41,415,456,2012-10-08 18:00:00
15399,"10/8/2012",4,1,10,19,1,"mon","no","2_Mist+cloudy",0.4,0.4091,0.71,0.2537,38,333,371,2012-10-08 19:00:00
15400,"10/8/2012",4,1,10,20,1,"mon","no","3_Light snow/rain",0.4,0.4091,0.71,0.2239,20,207,227,2012-10-08 20:00:00
15401,"10/8/2012",4,1,10,21,1,"mon","no","2_Mist+cloudy",0.4,0.4091,0.76,0.2239,17,134,151,2012-10-08 21:00:00
15402,"10/8/2012",4,1,10,22,1,"mon","no","3_Light snow/rain",0.4,0.4091,0.76,0.2537,6,101,107,2012-10-08 22:00:00
15403,"10/8/2012",4,1,10,23,1,"mon","no","2_Mist+cloudy",0.4,0.4091,0.71,0.2239,9,60,69,2012-10-08 23:00:00
15404,"10/9/2012",4,1,10,0,0,"tue","yes","2_Mist+cloudy",0.38,0.3939,0.82,0.2239,9,22,31,2012-10-09 00:00:00
15405,"10/9/2012",4,1,10,1,0,"tue","yes","3_Light snow/rain",0.36,0.3485,0.87,0.2239,0,13,13,2012-10-09 01:00:00
15406,"10/9/2012",4,1,10,2,0,"tue","yes","3_Light snow/rain",0.36,0.3333,0.87,0.2537,2,5,7,2012-10-09 02:00:00
15407,"10/9/2012",4,1,10,3,0,"tue","yes","3_Light snow/rain",0.36,0.3333,0.87,0.2836,0,3,3,2012-10-09 03:00:00
15408,"10/9/2012",4,1,10,4,0,"tue","yes","3_Light snow/rain",0.36,0.3485,0.87,0.1642,1,6,7,2012-10-09 04:00:00
15409,"10/9/2012",4,1,10,5,0,"tue","yes","2_Mist+cloudy",0.38,0.3939,0.82,0.194,0,19,19,2012-10-09 05:00:00
15410,"10/9/2012",4,1,10,6,0,"tue","yes","2_Mist+cloudy",0.38,0.3939,0.82,0.2537,2,141,143,2012-10-09 06:00:00
15411,"10/9/2012",4,1,10,7,0,"tue","yes","1_clear",0.38,0.3939,0.83,0.2537,5,357,362,2012-10-09 07:00:00
15412,"10/9/2012",4,1,10,8,0,"tue","yes","2_Mist+cloudy",0.42,0.4242,0.8,0.194,15,698,713,2012-10-09 08:00:00
15413,"10/9/2012",4,1,10,9,0,"tue","yes","2_Mist+cloudy",0.42,0.4242,0.77,0.2239,37,345,382,2012-10-09 09:00:00
15414,"10/9/2012",4,1,10,10,0,"tue","yes","2_Mist+cloudy",0.44,0.4394,0.75,0.2239,33,131,164,2012-10-09 10:00:00
15415,"10/9/2012",4,1,10,11,0,"tue","yes","2_Mist+cloudy",0.48,0.4697,0.69,0.194,37,156,193,2012-10-09 11:00:00
15416,"10/9/2012",4,1,10,12,0,"tue","yes","2_Mist+cloudy",0.48,0.4697,0.69,0.194,43,217,260,2012-10-09 12:00:00
15417,"10/9/2012",4,1,10,13,0,"tue","yes","2_Mist+cloudy",0.5,0.4848,0.67,0.1343,54,184,238,2012-10-09 13:00:00
15418,"10/9/2012",4,1,10,14,0,"tue","yes","2_Mist+cloudy",0.54,0.5152,0.64,0.194,43,201,244,2012-10-09 14:00:00
15419,"10/9/2012",4,1,10,15,0,"tue","yes","2_Mist+cloudy",0.52,0.5,0.63,0.1642,59,195,254,2012-10-09 15:00:00
15420,"10/9/2012",4,1,10,16,0,"tue","yes","2_Mist+cloudy",0.5,0.4848,0.72,0.1642,70,354,424,2012-10-09 16:00:00
15421,"10/9/2012",4,1,10,17,0,"tue","yes","2_Mist+cloudy",0.52,0.5,0.68,0.1642,73,733,806,2012-10-09 17:00:00
15422,"10/9/2012",4,1,10,18,0,"tue","yes","2_Mist+cloudy",0.5,0.4848,0.72,0.2239,26,758,784,2012-10-09 18:00:00
15423,"10/9/2012",4,1,10,19,0,"tue","yes","2_Mist+cloudy",0.5,0.4848,0.72,0.1642,31,483,514,2012-10-09 19:00:00
15424,"10/9/2012",4,1,10,20,0,"tue","yes","2_Mist+cloudy",0.5,0.4848,0.72,0.1642,30,330,360,2012-10-09 20:00:00
15425,"10/9/2012",4,1,10,21,0,"tue","yes","2_Mist+cloudy",0.48,0.4697,0.77,0.1343,16,209,225,2012-10-09 21:00:00
15426,"10/9/2012",4,1,10,22,0,"tue","yes","2_Mist+cloudy",0.48,0.4697,0.77,0.0896,7,155,162,2012-10-09 22:00:00
15427,"10/9/2012",4,1,10,23,0,"tue","yes","2_Mist+cloudy",0.48,0.4697,0.77,0.0896,8,76,84,2012-10-09 23:00:00
15428,"10/10/2012",4,1,10,0,0,"wed","yes","2_Mist+cloudy",0.46,0.4545,0.88,0.0896,0,33,33,2012-10-10 00:00:00
15429,"10/10/2012",4,1,10,1,0,"wed","yes","2_Mist+cloudy",0.46,0.4545,0.88,0,2,6,8,2012-10-10 01:00:00
15430,"10/10/2012",4,1,10,2,0,"wed","yes","2_Mist+cloudy",0.46,0.4545,0.88,0,2,6,8,2012-10-10 02:00:00
15431,"10/10/2012",4,1,10,3,0,"wed","yes","2_Mist+cloudy",0.46,0.4545,0.88,0,0,6,6,2012-10-10 03:00:00
15432,"10/10/2012",4,1,10,4,0,"wed","yes","2_Mist+cloudy",0.46,0.4545,0.88,0.1045,0,6,6,2012-10-10 04:00:00
15433,"10/10/2012",4,1,10,5,0,"wed","yes","2_Mist+cloudy",0.46,0.4545,0.88,0.0896,2,38,40,2012-10-10 05:00:00
15434,"10/10/2012",4,1,10,6,0,"wed","yes","2_Mist+cloudy",0.46,0.4545,0.88,0.0896,3,172,175,2012-10-10 06:00:00
15435,"10/10/2012",4,1,10,7,0,"wed","yes","1_clear",0.46,0.4545,0.82,0.1045,9,498,507,2012-10-10 07:00:00
15436,"10/10/2012",4,1,10,8,0,"wed","yes","1_clear",0.5,0.4848,0.77,0.1642,33,806,839,2012-10-10 08:00:00
15437,"10/10/2012",4,1,10,9,0,"wed","yes","1_clear",0.54,0.5152,0.6,0.2836,35,331,366,2012-10-10 09:00:00
15438,"10/10/2012",4,1,10,10,0,"wed","yes","1_clear",0.56,0.5303,0.52,0.2985,27,190,217,2012-10-10 10:00:00
15439,"10/10/2012",4,1,10,11,0,"wed","yes","1_clear",0.54,0.5152,0.52,0.194,53,238,291,2012-10-10 11:00:00
15440,"10/10/2012",4,1,10,12,0,"wed","yes","1_clear",0.54,0.5152,0.56,0.2239,78,312,390,2012-10-10 12:00:00
15441,"10/10/2012",4,1,10,13,0,"wed","yes","1_clear",0.56,0.5303,0.49,0,60,237,297,2012-10-10 13:00:00
15442,"10/10/2012",4,1,10,14,0,"wed","yes","1_clear",0.6,0.6212,0.4,0.1642,63,208,271,2012-10-10 14:00:00
15443,"10/10/2012",4,1,10,15,0,"wed","yes","1_clear",0.6,0.6212,0.4,0.1642,58,261,319,2012-10-10 15:00:00
15444,"10/10/2012",4,1,10,16,0,"wed","yes","1_clear",0.6,0.6212,0.4,0.2239,92,474,566,2012-10-10 16:00:00
15445,"10/10/2012",4,1,10,17,0,"wed","yes","1_clear",0.58,0.5455,0.43,0.2239,91,857,948,2012-10-10 17:00:00
15446,"10/10/2012",4,1,10,18,0,"wed","yes","2_Mist+cloudy",0.56,0.5303,0.49,0.1642,57,787,844,2012-10-10 18:00:00
15447,"10/10/2012",4,1,10,19,0,"wed","yes","2_Mist+cloudy",0.56,0.5303,0.46,0.5821,32,534,566,2012-10-10 19:00:00
15448,"10/10/2012",4,1,10,20,0,"wed","yes","1_clear",0.52,0.5,0.48,0.4925,21,371,392,2012-10-10 20:00:00
15449,"10/10/2012",4,1,10,21,0,"wed","yes","1_clear",0.5,0.4848,0.51,0.3582,18,251,269,2012-10-10 21:00:00
15450,"10/10/2012",4,1,10,22,0,"wed","yes","1_clear",0.46,0.4545,0.55,0.2985,27,170,197,2012-10-10 22:00:00
15451,"10/10/2012",4,1,10,23,0,"wed","yes","1_clear",0.44,0.4394,0.58,0.194,17,119,136,2012-10-10 23:00:00
15452,"10/11/2012",4,1,10,0,0,"thu","yes","1_clear",0.44,0.4394,0.51,0.1343,1,41,42,2012-10-11 00:00:00
15453,"10/11/2012",4,1,10,1,0,"thu","yes","1_clear",0.44,0.4394,0.47,0.194,1,10,11,2012-10-11 01:00:00
15454,"10/11/2012",4,1,10,2,0,"thu","yes","1_clear",0.42,0.4242,0.5,0.1343,4,7,11,2012-10-11 02:00:00
15455,"10/11/2012",4,1,10,3,0,"thu","yes","1_clear",0.42,0.4242,0.47,0.2985,0,3,3,2012-10-11 03:00:00
15456,"10/11/2012",4,1,10,4,0,"thu","yes","1_clear",0.4,0.4091,0.5,0.2537,0,10,10,2012-10-11 04:00:00
15457,"10/11/2012",4,1,10,5,0,"thu","yes","1_clear",0.36,0.3485,0.5,0.1642,0,42,42,2012-10-11 05:00:00
15458,"10/11/2012",4,1,10,6,0,"thu","yes","1_clear",0.36,0.3485,0.5,0.1642,1,158,159,2012-10-11 06:00:00
15459,"10/11/2012",4,1,10,7,0,"thu","yes","1_clear",0.36,0.3333,0.5,0.2537,11,467,478,2012-10-11 07:00:00
15460,"10/11/2012",4,1,10,8,0,"thu","yes","1_clear",0.38,0.3939,0.46,0.3881,25,773,798,2012-10-11 08:00:00
15461,"10/11/2012",4,1,10,9,0,"thu","yes","1_clear",0.4,0.4091,0.43,0.3881,27,328,355,2012-10-11 09:00:00
15462,"10/11/2012",4,1,10,10,0,"thu","yes","1_clear",0.44,0.4394,0.41,0.3582,39,165,204,2012-10-11 10:00:00
15463,"10/11/2012",4,1,10,11,0,"thu","yes","1_clear",0.46,0.4545,0.36,0,76,175,251,2012-10-11 11:00:00
15464,"10/11/2012",4,1,10,12,0,"thu","yes","1_clear",0.46,0.4545,0.36,0,47,279,326,2012-10-11 12:00:00
15465,"10/11/2012",4,1,10,13,0,"thu","yes","1_clear",0.5,0.4848,0.31,0.1045,48,243,291,2012-10-11 13:00:00
15466,"10/11/2012",4,1,10,14,0,"thu","yes","1_clear",0.52,0.5,0.32,0.0896,78,270,348,2012-10-11 14:00:00
15467,"10/11/2012",4,1,10,15,0,"thu","yes","1_clear",0.52,0.5,0.34,0.1642,102,358,460,2012-10-11 15:00:00
15468,"10/11/2012",4,1,10,16,0,"thu","yes","1_clear",0.5,0.4848,0.36,0.1343,68,413,481,2012-10-11 16:00:00
15469,"10/11/2012",4,1,10,17,0,"thu","yes","1_clear",0.5,0.4848,0.39,0.2836,90,737,827,2012-10-11 17:00:00
15470,"10/11/2012",4,1,10,18,0,"thu","yes","1_clear",0.46,0.4545,0.44,0.1642,64,628,692,2012-10-11 18:00:00
15471,"10/11/2012",4,1,10,19,0,"thu","yes","1_clear",0.44,0.4394,0.51,0.1343,81,662,743,2012-10-11 19:00:00
15472,"10/11/2012",4,1,10,20,0,"thu","yes","1_clear",0.42,0.4242,0.62,0.1642,27,388,415,2012-10-11 20:00:00
15473,"10/11/2012",4,1,10,21,0,"thu","yes","1_clear",0.42,0.4242,0.62,0.1343,24,236,260,2012-10-11 21:00:00
15474,"10/11/2012",4,1,10,22,0,"thu","yes","1_clear",0.4,0.4091,0.66,0.1642,10,167,177,2012-10-11 22:00:00
15475,"10/11/2012",4,1,10,23,0,"thu","yes","1_clear",0.42,0.4242,0.58,0.0896,10,176,186,2012-10-11 23:00:00
15476,"10/12/2012",4,1,10,0,0,"fri","yes","1_clear",0.4,0.4091,0.66,0.1045,8,60,68,2012-10-12 00:00:00
15477,"10/12/2012",4,1,10,1,0,"fri","yes","1_clear",0.4,0.4091,0.66,0.0896,8,29,37,2012-10-12 01:00:00
15478,"10/12/2012",4,1,10,2,0,"fri","yes","1_clear",0.4,0.4091,0.66,0.0896,0,16,16,2012-10-12 02:00:00
15479,"10/12/2012",4,1,10,3,0,"fri","yes","1_clear",0.36,0.3636,0.76,0.0896,0,6,6,2012-10-12 03:00:00
15480,"10/12/2012",4,1,10,4,0,"fri","yes","1_clear",0.36,0.3636,0.76,0.1045,0,8,8,2012-10-12 04:00:00
15481,"10/12/2012",4,1,10,5,0,"fri","yes","1_clear",0.36,0.3636,0.81,0.0896,2,33,35,2012-10-12 05:00:00
15482,"10/12/2012",4,1,10,6,0,"fri","yes","1_clear",0.34,0.3485,0.81,0.0896,3,140,143,2012-10-12 06:00:00
15483,"10/12/2012",4,1,10,7,0,"fri","yes","1_clear",0.36,0.3636,0.81,0.0896,8,384,392,2012-10-12 07:00:00
15484,"10/12/2012",4,1,10,8,0,"fri","yes","1_clear",0.42,0.4242,0.71,0.0896,34,711,745,2012-10-12 08:00:00
15485,"10/12/2012",4,1,10,9,0,"fri","yes","1_clear",0.5,0.4848,0.39,0.2985,26,374,400,2012-10-12 09:00:00
15486,"10/12/2012",4,1,10,10,0,"fri","yes","1_clear",0.52,0.5,0.36,0.2985,75,200,275,2012-10-12 10:00:00
15487,"10/12/2012",4,1,10,11,0,"fri","yes","1_clear",0.54,0.5152,0.37,0.3582,61,252,313,2012-10-12 11:00:00
15488,"10/12/2012",4,1,10,12,0,"fri","yes","1_clear",0.54,0.5152,0.39,0.4627,75,312,387,2012-10-12 12:00:00
15489,"10/12/2012",4,1,10,13,0,"fri","yes","1_clear",0.56,0.5303,0.37,0.3881,81,300,381,2012-10-12 13:00:00
15490,"10/12/2012",4,1,10,14,0,"fri","yes","1_clear",0.56,0.5303,0.37,0.4627,109,262,371,2012-10-12 14:00:00
15491,"10/12/2012",4,1,10,15,0,"fri","yes","1_clear",0.52,0.5,0.42,0.4478,138,317,455,2012-10-12 15:00:00
15492,"10/12/2012",4,1,10,16,0,"fri","yes","1_clear",0.46,0.4545,0.41,0.3582,108,412,520,2012-10-12 16:00:00
15493,"10/12/2012",4,1,10,17,0,"fri","yes","1_clear",0.46,0.4545,0.38,0.3881,131,706,837,2012-10-12 17:00:00
15494,"10/12/2012",4,1,10,18,0,"fri","yes","1_clear",0.44,0.4394,0.38,0.2985,76,566,642,2012-10-12 18:00:00
15495,"10/12/2012",4,1,10,19,0,"fri","yes","1_clear",0.42,0.4242,0.41,0.2239,40,453,493,2012-10-12 19:00:00
15496,"10/12/2012",4,1,10,20,0,"fri","yes","1_clear",0.42,0.4242,0.47,0.1343,28,280,308,2012-10-12 20:00:00
15497,"10/12/2012",4,1,10,21,0,"fri","yes","1_clear",0.4,0.4091,0.54,0.194,21,169,190,2012-10-12 21:00:00
15498,"10/12/2012",4,1,10,22,0,"fri","yes","1_clear",0.4,0.4091,0.47,0.2985,17,143,160,2012-10-12 22:00:00
15499,"10/12/2012",4,1,10,23,0,"fri","yes","1_clear",0.36,0.3485,0.57,0.194,11,89,100,2012-10-12 23:00:00
15500,"10/13/2012",4,1,10,0,0,"sat","no","1_clear",0.36,0.3636,0.57,0.0896,31,218,249,2012-10-13 00:00:00
15501,"10/13/2012",4,1,10,1,0,"sat","no","1_clear",0.34,0.3333,0.53,0.1343,23,123,146,2012-10-13 01:00:00
15502,"10/13/2012",4,1,10,2,0,"sat","no","1_clear",0.34,0.3333,0.53,0.194,7,60,67,2012-10-13 02:00:00
15503,"10/13/2012",4,1,10,3,0,"sat","no","1_clear",0.32,0.303,0.66,0.2239,2,13,15,2012-10-13 03:00:00
15504,"10/13/2012",4,1,10,4,0,"sat","no","1_clear",0.3,0.303,0.65,0.1642,2,9,11,2012-10-13 04:00:00
15505,"10/13/2012",4,1,10,5,0,"sat","no","1_clear",0.3,0.2879,0.61,0.194,0,11,11,2012-10-13 05:00:00
15506,"10/13/2012",4,1,10,6,0,"sat","no","1_clear",0.3,0.2879,0.61,0.194,5,23,28,2012-10-13 06:00:00
15507,"10/13/2012",4,1,10,7,0,"sat","no","1_clear",0.3,0.303,0.61,0.1642,10,60,70,2012-10-13 07:00:00
15508,"10/13/2012",4,1,10,8,0,"sat","no","1_clear",0.34,0.3485,0.53,0.1045,23,151,174,2012-10-13 08:00:00
15509,"10/13/2012",4,1,10,9,0,"sat","no","1_clear",0.36,0.3636,0.5,0.0896,46,220,266,2012-10-13 09:00:00
15510,"10/13/2012",4,1,10,10,0,"sat","no","1_clear",0.4,0.4091,0.43,0,82,265,347,2012-10-13 10:00:00
15511,"10/13/2012",4,1,10,11,0,"sat","no","1_clear",0.42,0.4242,0.35,0.1343,192,335,527,2012-10-13 11:00:00
15512,"10/13/2012",4,1,10,12,0,"sat","no","1_clear",0.44,0.4394,0.35,0,202,371,573,2012-10-13 12:00:00
15513,"10/13/2012",4,1,10,13,0,"sat","no","1_clear",0.46,0.4545,0.36,0.194,235,435,670,2012-10-13 13:00:00
15514,"10/13/2012",4,1,10,14,0,"sat","no","1_clear",0.48,0.4697,0.33,0.194,243,354,597,2012-10-13 14:00:00
15515,"10/13/2012",4,1,10,15,0,"sat","no","1_clear",0.5,0.4848,0.36,0.194,251,364,615,2012-10-13 15:00:00
15516,"10/13/2012",4,1,10,16,0,"sat","no","1_clear",0.5,0.4848,0.31,0.194,294,343,637,2012-10-13 16:00:00
15517,"10/13/2012",4,1,10,17,0,"sat","no","1_clear",0.46,0.4545,0.38,0.1642,193,335,528,2012-10-13 17:00:00
15518,"10/13/2012",4,1,10,18,0,"sat","no","1_clear",0.46,0.4545,0.44,0.1343,174,299,473,2012-10-13 18:00:00
15519,"10/13/2012",4,1,10,19,0,"sat","no","1_clear",0.44,0.4394,0.44,0.1642,73,259,332,2012-10-13 19:00:00
15520,"10/13/2012",4,1,10,20,0,"sat","no","1_clear",0.4,0.4091,0.54,0.0896,57,198,255,2012-10-13 20:00:00
15521,"10/13/2012",4,1,10,21,0,"sat","no","1_clear",0.4,0.4091,0.58,0.194,47,157,204,2012-10-13 21:00:00
15522,"10/13/2012",4,1,10,22,0,"sat","no","1_clear",0.4,0.4091,0.62,0,33,156,189,2012-10-13 22:00:00
15523,"10/13/2012",4,1,10,23,0,"sat","no","1_clear",0.42,0.4242,0.58,0.2985,27,98,125,2012-10-13 23:00:00
15524,"10/14/2012",4,1,10,0,0,"Sun","no","1_clear",0.4,0.4091,0.71,0.2537,8,103,111,2012-10-14 00:00:00
15525,"10/14/2012",4,1,10,1,0,"Sun","no","1_clear",0.42,0.4242,0.77,0.2836,16,96,112,2012-10-14 01:00:00
15526,"10/14/2012",4,1,10,2,0,"Sun","no","1_clear",0.4,0.4091,0.76,0.0896,8,58,66,2012-10-14 02:00:00
15527,"10/14/2012",4,1,10,3,0,"Sun","no","1_clear",0.42,0.4242,0.77,0.2985,3,25,28,2012-10-14 03:00:00
15528,"10/14/2012",4,1,10,4,0,"Sun","no","1_clear",0.42,0.4242,0.77,0.2836,2,10,12,2012-10-14 04:00:00
15529,"10/14/2012",4,1,10,5,0,"Sun","no","1_clear",0.4,0.4091,0.82,0.194,5,6,11,2012-10-14 05:00:00
15530,"10/14/2012",4,1,10,6,0,"Sun","no","1_clear",0.4,0.4091,0.82,0.1642,4,20,24,2012-10-14 06:00:00
15531,"10/14/2012",4,1,10,7,0,"Sun","no","1_clear",0.42,0.4242,0.82,0.2239,7,44,51,2012-10-14 07:00:00
15532,"10/14/2012",4,1,10,8,0,"Sun","no","1_clear",0.44,0.4394,0.77,0.194,28,104,132,2012-10-14 08:00:00
15533,"10/14/2012",4,1,10,9,0,"Sun","no","2_Mist+cloudy",0.48,0.4697,0.67,0.2836,62,161,223,2012-10-14 09:00:00
15534,"10/14/2012",4,1,10,10,0,"Sun","no","1_clear",0.54,0.5152,0.56,0.194,150,278,428,2012-10-14 10:00:00
15535,"10/14/2012",4,1,10,11,0,"Sun","no","1_clear",0.56,0.5303,0.52,0.2985,156,338,494,2012-10-14 11:00:00
15536,"10/14/2012",4,1,10,12,0,"Sun","no","1_clear",0.62,0.6212,0.46,0.3284,200,362,562,2012-10-14 12:00:00
15537,"10/14/2012",4,1,10,13,0,"Sun","no","1_clear",0.64,0.6212,0.41,0.4478,218,401,619,2012-10-14 13:00:00
